time,tmax,tmin
1881-09-28,18.54,11.86
1881-09-29,21.42222222,11.54125
1881-09-30,22.6625,13.15
1881-10-01,18.94035714,12.1
1881-10-02,18.48,9.378125
1881-10-03,20.93333333,11.27666667
1881-10-04,26.58947368,16.32857143
1881-10-05,27.492,15.00909091
1881-10-06,20.56666667,10.14285714
1881-10-07,21.02222222,9.70625
1881-10-08,22.22222222,9.565625
1881-10-09,21.82222222,10.4665
1881-10-10,22.17777778,10.666
1881-10-11,25.20909091,13.47272727
1881-10-12,28.068,13.29090909
1881-10-13,24.84545455,12.9
1881-10-14,25.34545455,12.22
1881-10-15,25.70909091,11.59416667
1881-10-16,23.53333333,11.78
1881-10-17,24.425,12.34
1881-10-18,26.66842105,13.38181818
1881-10-19,28.772,13.38181818
1881-10-20,28.004,13.47272727
1881-10-21,27.428,13.7
1881-10-22,29.96403941,16.71428571
1881-10-23,31.89245648,16.77857143
1881-10-24,24.425,13.1
1881-10-25,22.17777778,11.94
1881-10-26,24.93636364,14.75
1881-10-27,23.06666667,15.92
1881-10-28,21.15555556,13.86363636
1881-10-29,20.48888889,10.4
1881-10-30,22.35555556,12.8
1881-10-31,21.77777778,13.2
1881-11-01,31.29408867,18.72695513
1881-11-02,22.7,13.56363636
1881-11-03,18.72,15.06363636
1881-11-04,23.8,13.29090909
1881-11-05,27.3,14.8
1881-11-06,32.10909091,15.28181818
1881-11-07,29.83103448,16.32857143
1881-11-08,23.13333333,12.8
1881-11-09,25.8,21.64944444
1881-11-10,30.62906404,17.95119048
1881-11-11,23.46666667,16.52142857
1881-11-12,21.37777778,10.932
1881-11-13,20.64444444,10.533
1881-11-14,21.6,13.47272727
1881-11-15,31.29408867,16.71428571
1881-11-16,27.556,14.08181818
1881-11-17,26.11578947,17.23095238
1881-11-18,30.09704433,14.55
1881-11-19,23.925,13.75454545
1881-11-20,29.03300493,16.26428571
1881-11-21,34.93888889,16.06
1881-11-22,22.35555556,16.58571429
1881-11-23,22.4,15.44545455
1881-11-24,26.58947368,13.65454545
1881-11-25,24.425,14.9
1881-11-26,22.7,16.06
1881-11-27,21.24444444,16.39285714
1881-11-28,20.60555556,15.06363636
1881-11-29,21.28888889,12.8
1881-11-30,28.004,23.37166667
1881-12-01,38.93888889,15.59333333
1881-12-02,,18.40564103
1881-12-03,,16.32857143
1881-12-04,22.625,16.10666667
1881-12-05,21.91111111,14.5
1881-12-06,22.625,13.15
1881-12-07,22.55,15.82666667
1881-12-08,21.64444444,12.1
1881-12-09,24.3,15.5
1881-12-10,33.02978723,18.66269231
1881-12-11,35.71666667,20.64944444
1881-12-12,36.66111111,20.31611111
1881-12-13,29.56502463,18.66269231
1881-12-14,22.85,15.92
1881-12-15,24.3,16.06
1881-12-16,24.1125,15.59333333
1881-12-17,32.86731141,16.71428571
1881-12-18,31.78413926,18.40564103
1881-12-19,37.38333333,17.23095238
1881-12-20,28.388,16.32857143
1881-12-21,28.004,15.73333333
1881-12-22,28.196,18.21285256
1881-12-23,23,17.42738095
1881-12-24,23.4,16.06
1881-12-25,23.9875,13.1
1881-12-26,27.22105263,16.01333333
1881-12-27,29.29901478,16.84285714
1881-12-28,24.55,14.6
1881-12-29,25.43636364,14.19090909
1881-12-30,28.004,15.5
1881-12-31,35.27222222,18.27711538
1882-01-01,38.32777778,20.59388889
1882-01-02,42.82777778,21.26055556
1882-01-03,24.05,15.44545455
1882-01-04,30.49605911,16.2
1882-01-05,34.60555556,17.36190476
1882-01-06,43.16111111,20.98277778
1882-01-07,25.16363636,14.65
1882-01-08,27.62,15.92
1882-01-09,34.05880077,18.59842949
1882-01-10,22.35555556,17.95119048
1882-01-11,22.22222222,16.32857143
1882-01-12,26.11578947,14.8
1882-01-13,29.29901478,15.92
1882-01-14,29.76453202,19.69089744
